RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2021-03-01;GSHP3;BRGSHPACNOR7;GSHP;2437;49,5301723;1;120705,03
2021-03-01;GTWR11;BRGTWRCTF003;GTWR;372;108,1573924;1;40234,55
2021-03-01;GUAR3;BRGUARACNOR4;GUAR;6887357;14,2919566;1;98433807,42
2021-03-01;HABT11;BRHABTCTF001;HABT;362;122,93;1;44500,66
2021-03-01;HAGA4;BRHAGAACNPR4;HAGA;15784;1,8862652;1;29772,81
2021-03-01;HAPV3;BRHAPVACNOR4;HAPV;45778813;17,1062009;1;783101575,83
2021-03-01;HBOR3;BRHBORACNOR3;HBOR;2723574;9,4654059;1;25779733,57
2021-03-01;HBRE3;BRHBREACNOR4;HBRE;60000;17,29;1;1037400
2021-03-01;HBSA3;BRHBSAACNOR0;HBSA;481091;6,6663516;1;3207121,76
2021-03-01;HCTR11;BRHCTRCTF003;HCTR;6740;152,9491854;1;1030877,51
2021-03-01;HETA4;BRHETAACNPR9;HETA;7;10,12;1;70,84
2021-03-01;HFOF11;BRHFOFCTF002;HFOF;445;102,9550561;1;45815
2021-03-01;HGBS11;BRHGBSCTF000;HGBS;1972;214,1191125;1;422242,89
2021-03-01;HGCR11;BRHGCRCTF000;HGCR;707;104,9000707;1;74164,35
2021-03-01;HGLG11;BRHGLGCTF004;HGLG;1038;178,7342774;1;185526,18
2021-03-01;HGRE11;BRHGRECTF006;HGRE;1586;148,8147036;1;236020,12
2021-03-01;HGRU11;BRHGRUCTF002;HGRU;1521;128,7132741;1;195772,89
2021-03-01;HGTX3;BRHGTXACNOR9;HGTX;12366907;16,6529493;1;205945475,35
2021-03-01;HOME34;BRHOMEBDR002;HOME;1313;51,5518126;1;67687,53
2021-03-01;HOOT4;BRHOOTACNPR9;HOOT;11;2,58;1;28,38
2021-03-01;HSML11;BRHSMLCTF007;HSML;7790;94,1719589;1;733599,56
2021-03-01;HYPE3;BRHYPEACNOR0;HYPE;10907032;33,7590527;1;368211068,57
2021-03-01;I1RP34;BRI1RPBDR007;I1RP;1;403,44;1;403,44
2021-03-01;IGBR3;BRIGBRACNOR7;IGBR;6564;16,1851492;1;106239,32
2021-03-01;IGTA3;BRIGTAACNOR5;IGTA;9473687;34,3004961;1;324952164,92
2021-03-01;INEP4;BRINEPACNPR8;INEP;6397;25,3793887;1;162351,95
2021-03-01;INTB3;BRINTBACNOR9;INTB;203071;19,2467315;1;3908453,03
2021-03-01;INTU34;BRINTUBDR003;INTU;500;527,5;1;263750
2021-03-01;IRBR3;BRIRBRACNOR4;IRBR;97586210;6,7486583;1;658575991,56
2021-03-01;IRDM11;BRIRDMCTF004;IRDM;15665;148,0418416;1;2319075,45
2021-03-01;ISUS11;BRISUSCTF003;ISUS;606;40,7150825;1;24673,34
2021-03-01;ITLC34;BRITLCBDR005;ITLC;14376;56,4312569;1;811255,75
2021-03-01;ITSA3;BRITSAACNOR0;ITSA;705182;11,5582139;1;8150644,45
2021-03-01;ITSA4;BRITSAACNPR7;ITSA;53273940;10,4945297;1;559084949,99
2021-03-01;ITUB3;BRITUBACNOR4;ITUB;1544917;25,8528633;1;39940528,11
2021-03-01;ITUB4;BRITUBACNPR1;ITUB;129290624;27,4425642;1;3548066252,01
2021-03-01;IVVB11;BRIVVBCTF001;IVVB;1083586;226,4708692;1;245400663,35
2021-03-01;JALL3;BRJALLACNOR0;JALL;52067;8,7025939;1;453117,96
2021-03-01;JBDU3;BRJBDUACNOR6;JBDU;2558;2,3942181;1;6124,41
2021-03-01;JBDU4;BRJBDUACNPR3;JBDU;20;1,32;1;26,4
2021-03-01;JBSS3;BRJBSSACNOR8;JBSS;26521276;25,6721187;1;680857346,68
2021-03-01;JDCO34;BRJDCOBDR001;JDCO;4806;518,1765043;1;2490356,28
2021-03-01;JFEN3;BRJFENACNOR0;JFEN;2503;4,33;1;10837,99
2021-03-01;JHSF3;BRJHSFACNOR2;JHSF;23063577;7,114821;1;164093222,09
2021-03-01;JNJB34;BRJNJBBDR002;JNJB;5081;59,3172013;1;301390,7
2021-03-01;JPMC34;BRJPMCBDR009;JPMC;8339;82,4378882;1;687449,55
2021-03-01;JPSA3;BRJPSAACNOR6;JPSA;292280;24,4821544;1;7155644,1
2021-03-01;JSLG3;BRJSLGACNOR2;JSLG;85962;9,5292443;1;819152,9
2021-03-01;JSRE11;BRJSRECTF007;JSRE;174;97,9436206;1;17042,19
2021-03-01;KEPL3;BRKEPLACNOR1;KEPL;92769;40,2913351;1;3737786,87
2021-03-01;KHCB34;BRKHCBBDR007;KHCB;693;51,1191774;1;35425,59
